SDSS_NAME,RA,DEC,REDSHIFT,g_SDSS,gerr_SDSS,r_SDSS,rerr_SDSS,i_SDSS,ierr_SDSS,LOGBH,LOGEDD_RATIO,LOGLBOL,ra,dec,g_HSC,gerr_HSC,r_HSC,rerr_HSC,i_HSC,ierr_HSC,hsc_id
b'015757.27-002541.7',29.488631,-0.428259,0.7031,19.628,0.025,19.554,0.022,19.413,0.017,7.894506346720692,-0.48251112497604964,45.5123657668622,29.488629587436275,-0.4282638755249796,19.6151409,0.000656657852,19.6767387,0.00100209087,19.286293,0.00374164106,40665051006258261
b'084627.37+002440.7',131.614077,0.411307,1.5295,19.082,0.016,18.878,0.016,18.6,0.015,9.46917003475577,-0.9744624934508224,46.59507808642251,131.6140804571936,0.4113123638976123,19.0113468,0.000567546755,18.7764339,0.000559584529,18.6038017,0.00046782961,42037224337857753
b'092554.15+043159.7',141.475633,4.533273,0.8726,18.531,0.028,18.456,0.024,18.588,0.017,9.175581397155426,-1.1273549334634012,46.14859700880959,141.4756391453256,4.533278100453813,19.8200684,0.00124625384,19.6880684,0.00136577431,19.8341408,0.00154265517,45260708962661655
b'095153.51+013541.2',147.972961,1.594782,1.5669,20.18,0.025,20.05,0.027,19.805,0.032,8.985494152348782,-0.9594884678932871,46.126376229573054,147.97297920844554,1.5947665927986632,19.6091499,0.00119021407,19.5999718,0.00117527891,19.3863792,0.000693974202,43149238615427334
b'095617.02+022901.7',149.070925,2.483823,1.4013,19.662,0.026,19.365,0.022,19.284,0.026,9.150571396389262,-0.9946989780164373,46.256242963490386,149.07093716430202,2.4838231490362155,19.3486328,0.000867244555,19.1081505,0.000764477765,19.1133175,0.000692240486,43153928719724461
b'100109.50+002237.8',150.289594,0.37717,0.7421,19.289,0.017,19.143,0.02,19.075,0.019,8.801037424964386,-1.1566108954775203,45.74479707460443,150.28959131129616,0.3771633684306316,19.0831528,0.000761258299,19.0196209,0.000690315093,18.8883305,0.000455193629,42089313701224327
b'113358.81-011154.6',173.495055,-1.198521,2.7296,20.009,0.038,19.974,0.038,19.781,0.034,9.17535340317854,-0.8243014670294073,46.4514224812667,173.49505634597256,-1.1985268040645796,20.3739014,0.00121835759,20.2116413,0.00138196559,20.1032276,0.00121325394,41091369460063863
b'115123.66-020745.2',177.848588,-2.129244,1.7516,19.765,0.022,19.271,0.024,18.924,0.019,8.825476867065492,-0.352441418894891,46.57340599328816,177.8486030397143,-2.1292319142401888,19.566021,0.0019888347,19.1169605,0.00134549337,18.8406734,0.000882908062,40040936423576795
b'124930.50+011653.3',192.377116,1.281484,0.5923,18.998,0.039,19.013,0.021,18.841,0.023,8.31013534515742,-0.7113339607280764,45.69917192954691,192.3771351857057,1.28146927622222,19.455534,0.00112818927,19.5190125,0.000969337707,19.428688,0.0017664578,42217565719648087
b'125256.91-001052.7',193.237134,-0.181329,0.5521,21.151,0.039,20.922,0.039,20.159,0.032,8.175256145112364,-1.019213845123275,45.25641284510665,193.2371260602104,-0.1813240704382001,19.8119926,0.00117278472,19.6341419,0.00119039114,19.576767,0.00191069022,41148290661638672
b'141721.23+005714.1',214.338489,0.953939,1.9656,19.336,0.024,19.385,0.03,19.121,0.021,9.365835266348208,-0.8009004500816701,46.6653053613841,214.3384933557153,0.9539520866984555,19.9711647,0.000840159249,19.9301071,0.000833605765,19.6087837,0.000646763481,42283802705302986
b'143743.18-021015.0',219.429948,-2.170845,0.7384,18.897,0.022,18.813,0.019,18.861,0.021,8.140311012202343,-0.24617783017419725,45.99450372714571,219.4299490279633,-2.170861428286549,18.9242477,0.00112457119,18.8470879,0.00133971812,18.9498672,0.000903332664,40164077430917120
b'220401.67+003757.2',331.006986,0.632581,1.0912,20.181,0.024,19.654,0.021,19.612,0.024,8.829748006102943,-1.0365421660562575,45.89357638516425,331.00699137399016,0.6325708341441577,19.7961235,0.000928470748,19.6099968,0.000974482915,19.5413494,0.0012252694,42626017109503988
b'220743.58+072152.1',331.931605,7.36449,2.4384,20.784,0.031,20.657,0.035,20.472,0.046,8.877657033628404,-0.6322379556192104,46.345789623126755,331.93158850322925,7.364502652515522,21.1305504,0.00448200619,21.0676079,0.0063454113,20.7122612,0.00265493221,46883485046028625
b'220956.59+002749.4',332.485813,0.463739,0.6837,18.974,0.023,18.916,0.014,18.774,0.017,8.42167384909409,-0.6110245739256683,45.911019820285986,332.48580319592423,0.4637543176913498,18.9999657,0.000658459612,18.9733257,0.00074089854,18.9108944,0.000511738181,42630410861058019
b'225815.77-003318.1',344.565718,-0.555054,2.4361,19.556,0.027,19.403,0.02,19.345,0.023,9.49561400758049,-0.8985517737042912,46.697432778993765,344.5657112336589,-0.5550394020913064,19.6321278,0.000933634292,19.6949596,0.000964698265,19.6633148,0.000949677604,41602105496070342
b'230034.04-004901.5',345.141857,-0.81709,2.222,19.401,0.028,19.129,0.018,18.975,0.018,9.348754959580768,-0.680939217831174,46.768186286867156,345.14184899157874,-0.8170836979768499,19.1377621,0.000791083963,18.9217434,0.000788844307,18.8677197,0.000599022198,41601688884237393
b'234429.00-000541.8',356.12084,-0.094958,2.195,20.004,0.022,19.876,0.022,19.798,0.027,9.132410757385493,-0.7338527035763533,46.4989285989267,356.1208610838469,-0.0949522410676475,20.3794975,0.00167484523,20.2696342,0.00142676092,20.208437,0.00138746703,41632075777867849
b'235314.99-005034.8',358.312493,-0.843023,1.4266,19.203,0.022,19.14,0.024,19.13,0.02,8.901192539115904,-0.7874741656562705,46.2140889185772,358.31250605547643,-0.8430242594146171,19.7585258,0.00170789589,19.5436611,0.00121061085,19.5104942,0.00121705956,41641404446833155
b'000041.58+010545.5',0.173271,1.095973,1.5402,20.412,0.035,20.364,0.032,20.143,0.043,8.38734739814361,-0.627617635587093,45.86010030767408,0.1732873465264411,1.0959722561369247,20.5559196,0.00182401272,20.5054913,0.00145498861,20.3349972,0.00145782786,41645540500335391
b'000743.78-002432.4',1.932449,-0.409018,1.5397,18.194,0.02,18.091,0.022,17.935,0.032,9.274165167242145,-0.47596624401939636,46.89856946834031,1.9324584605281527,-0.4090211810566637,18.8609543,0.000748601335,18.5001564,0.000603852735,18.49617,0.000396894291,40581075805688803
b'085134.96+005406.1',132.895685,0.90171,1.5696,19.451,0.025,19.249,0.02,18.953,0.019,9.193389936011894,-0.9423849821196555,46.3513754990098,132.8956759194828,0.9017167067994584,18.9517078,0.00061397563,18.7644157,0.000639942824,18.6058655,0.000523784547,42041772708223829
b'100124.54+041130.8',150.352286,4.191904,1.188,20.39,0.026,20.108,0.025,20.018,0.031,8.515914712314832,-1.1887823583804717,45.42750289905192,150.35229295867575,4.191895964631731,20.7348022,0.00358224264,20.4368782,0.00386756798,20.4225349,0.00234030909,44222800050795039
b'121536.65+015153.1',183.902715,1.86476,2.1573,19.386,0.026,19.334,0.033,19.201,0.022,9.221428498197518,-0.757050366693278,46.564748676621804,183.90272713126083,1.8647589875050217,19.9524612,0.00232384563,19.895319,0.00247017061,19.7433243,0.00148477429,43260156145851558
b'121928.67-015520.7',184.869475,-1.922423,1.2961,19.966,0.02,19.647,0.027,19.465,0.033,9.139329459412705,-1.1945417060433385,46.04515829848693,184.8694713029849,-1.9224210933565464,20.0636311,0.00154348579,19.6334934,0.00126323744,19.6570358,0.00116419652,40057708270867993
b'123337.83-003134.0',188.407641,-0.526117,1.737,19.177,0.032,19.204,0.016,18.88,0.018,9.031728765119984,-0.50454192420559,46.62755738603196,188.40764719008783,-0.5261225060126714,18.7235794,0.000571928045,18.8117523,0.000625743764,18.630722,0.000511752325,41135362810086770
b'134854.42+002953.4',207.226785,0.498186,1.0828,19.032,0.024,18.799,0.013,18.821,0.015,8.54952259775362,-0.6298365705602507,46.020056572310935,207.22678843200504,0.4981833605843673,19.1812534,0.000843298272,18.8701248,0.000579281827,18.9263229,0.000491588668,42261529004893150
b'135100.78+012132.9',207.753274,1.359158,2.1411,19.346,0.028,19.061,0.019,18.984,0.027,9.362084530130232,-0.831351318970242,46.631103756277554,207.75326136380943,1.3591663700742225,19.2276993,0.00126819464,18.9499168,0.000864847039,18.7812805,0.000637805031,42261133867907216
b'144341.58+011846.0',220.923279,1.312782,1.5562,19.726,0.021,19.588,0.026,19.382,0.028,9.478583131205166,-1.311606204599805,46.26734747172292,220.923281083238,1.3128010903486382,19.2296753,0.000863336027,19.1025791,0.000907717156,18.9072018,0.000492294726,42300853725458273
b'145748.16-010531.5',224.450677,-1.092085,2.2289,19.251,0.022,18.941,0.017,18.816,0.022,9.228542739297485,-0.7945322282322351,46.53438105618281,224.45068712029567,-1.0920857783454967,19.0769901,0.000663081417,18.8455887,0.000592477038,18.687294,0.0004487634,41245988282722118
b'220201.35+003049.4',330.505663,0.51374,1.7264,19.817,0.021,19.63,0.022,19.301,0.02,9.146193168877847,-0.7761059053494179,46.47045780864599,330.50565309615155,0.5137502382189039,19.8592567,0.00227673468,19.6129169,0.00221119518,19.2999306,0.00149615516,42626291987402614
b'220332.34+004401.2',330.884781,0.733682,0.3692,18.218,0.016,18.176,0.016,18.154,0.015,8.728270004768497,-1.1289920679125842,45.699648481973476,330.88479790230326,0.7336837875476966,18.6175957,0.000562790839,18.7054176,0.00063110824,18.6501427,0.00045978697,42626021404467868
b'221912.62+000411.5',334.802584,0.069881,1.6025,21.107,0.039,20.763,0.037,20.432,0.038,9.105008534764604,-1.5132212325912562,45.69215784729091,334.8025867193253,0.0698938500714053,21.2034225,0.00188073504,20.9462128,0.00234046136,20.5505333,0.00137309195,42639610680975265
b'222350.30-004155.3',335.959614,-0.69871,1.5251,20.314,0.03,20.138,0.027,19.887,0.028,8.730866307539356,-0.7425814131336139,46.08865543952331,335.9596161729201,-0.6987099446857161,20.7100296,0.00160271768,20.4436321,0.00194062339,20.3228626,0.00124147162,41575575483090071
b'225618.62-004536.9',344.077584,-0.760254,1.7336,20.38,0.029,20.086,0.024,19.68,0.03,8.791110873007817,-0.5559743660907017,46.33550705203468,344.0775868918099,-0.7602518007729954,20.2954979,0.00155556598,19.9337578,0.00122725009,19.6702957,0.00108087843,41597015959820445
b'231048.20+011347.1',347.700838,1.229776,1.8981,19.899,0.022,19.537,0.019,19.078,0.019,8.801845249173283,-0.365561953448605,46.53665384084224,347.700817697083,1.2297874852623278,19.8359432,0.00112996355,19.3920345,0.00101253414,19.0239525,0.00052454276,42679498042268544
b'232620.90-005034.1',351.587121,-0.842816,1.8057,19.817,0.034,19.804,0.027,19.449,0.031,9.16447766063801,-0.9174543094135217,46.34739389634205,351.587131531651,-0.8427944032695388,19.6994839,0.00137216761,19.6912117,0.00123473583,19.3870029,0.00142360572,41618864458463471
b'233051.14+004936.1',352.713114,0.826711,1.9666,20.446,0.026,20.335,0.031,20.14,0.041,9.252716127070192,-1.01828296050261,46.33480371168515,352.713118482191,0.8267074230392286,20.5443344,0.00183061953,20.5586929,0.0018114188,20.3074532,0.00164031622,42692266980051559
b'235315.07-002559.3',358.312816,-0.433147,1.4123,20.211,0.028,19.839,0.027,19.794,0.034,8.00490221358172,-0.12648535631668523,45.9787874023826,358.3128120099377,-0.4331498100166269,20.0073833,0.00110919855,19.844429,0.000989939552,19.7190762,0.000757991977,41641417331727926
b'000053.17-001732.9',0.221556,-0.29249,2.7571,19.661,0.024,19.606,0.021,19.694,0.027,9.249395337439456,-0.5604819556203395,46.78928392693668,0.2215502207078362,-0.2924824172064416,19.6898689,0.000989353517,19.6073895,0.00089097413,19.7193642,0.000697564275,40576815198143443
b'092140.80+041245.2',140.420024,4.212568,0.3779,19.299,0.017,18.897,0.016,18.787,0.016,7.466754443025586,-0.24310115246682074,45.32402383567633,140.42003435571593,4.212567042013105,19.1560669,0.000620098668,18.84231,0.000550130208,18.8319378,0.00041606187,44191738847319988
b'121919.67-002918.4',184.831992,-0.48846,2.9733,20.281,0.023,20.102,0.023,20.027,0.027,9.410531042567676,-0.9695925206411786,46.54130906704406,184.8319932526981,-0.4884514189030151,20.3265591,0.00152457948,20.2386875,0.0012872431,20.2200737,0.00115260924,41126979033923150
b'135126.85-001156.4',207.861892,-0.199028,1.449,19.171,0.018,19.114,0.019,19.054,0.023,8.953432453613217,-0.8060264518908014,46.24777654683998,207.8618834212279,-0.1990376046398153,19.7505684,0.000833731669,19.4744492,0.000802477822,19.4000378,0.000626489869,41192408565705824
b'140034.70+004733.4',210.144619,0.792621,0.3616,19.059,0.017,18.898,0.016,18.731,0.017,9.029178694858482,-1.806444589459879,45.323104650516164,210.1446384475714,0.7926422671895246,18.8230762,0.000606348156,18.5295658,0.000466553727,18.5466843,0.000377496268,42270329392888120
b'142353.48+001337.7',215.972856,0.22714,1.135,19.12,0.019,18.884,0.022,18.846,0.019,9.113048188315583,-1.019054193137471,46.19436454029567,215.97286782433147,0.2271403858107444,19.4055691,0.000694607559,19.0076466,0.000589574804,19.0640087,0.000479047681,42288046132994186
b'142634.32-015426.5',216.643036,-1.907386,1.7787,19.329,0.019,19.143,0.018,18.787,0.023,9.351967999678418,-0.7895577277687025,46.662780817027276,216.64303698808044,-1.907377698996044,19.3692188,0.000938585785,19.1351089,0.000923424435,18.8413792,0.000557905878,40155152488880090
b'143756.93+015638.8',219.48721,1.944123,1.1834,20.189,0.025,19.812,0.025,19.745,0.031,8.815893682513723,-0.9585426708476632,45.957721556783625,219.487210654299,1.9441269707629567,20.9093781,0.00253086793,20.2702293,0.00241941051,20.6057053,0.00168357347,43365846701073593
b'145115.30+011407.6',222.813771,1.235469,1.0844,19.364,0.022,19.067,0.017,19.128,0.02,9.345223019583786,-1.3840257925871597,46.06156777211419,222.8137773740994,1.23547944912454,19.1185703,0.000760756782,18.8548508,0.000874648686,18.9688816,0.000493631989,42304976894056400
b'145145.65+005114.4',222.940246,0.854011,1.5074,20.184,0.019,20.073,0.022,19.854,0.025,8.874398979415673,-0.890606667839478,46.08416285669376,222.9402534889686,0.8540090116241899,20.6424751,0.00145576161,20.4197044,0.00145425659,20.2776432,0.00117749255,42304830865167907
b'145535.70+004759.7',223.898777,0.799931,2.2763,20.076,0.024,20.01,0.024,19.974,0.032,9.097508871034076,-0.7709702293477889,46.42690918680385,223.8987761540484,0.7999448116294571,20.2254791,0.00127724651,20.1805725,0.00173757598,20.1875954,0.00113955641,42309636933579775
b'221042.06+010321.9',332.67527,1.056088,1.843,19.747,0.025,19.201,0.016,18.543,0.016,9.567227412106629,-1.2911101712150312,46.37648778600916,332.67526620904994,1.0560691141713463,19.9229736,0.00106725318,19.332489,0.000969391316,18.6578102,0.000415848976,42635788160101219
b'221317.02+003714.1',333.320918,0.620596,0.7044,20.157,0.023,19.95,0.023,19.599,0.027,9.258463958174442,-2.0136623262142805,45.34517217707772,333.32092394070287,0.6206093983650184,20.4318047,0.00111911271,20.1837196,0.00140556006,19.9454536,0.000851741235,42635225519391653
b'222648.67+004425.2',336.702797,0.740339,1.6325,20.328,0.025,20.239,0.027,19.988,0.03,8.868117875883213,-0.8025788513398098,46.16590956966097,336.70279144359256,0.7403441557386006,19.9465523,0.00105895696,19.9046803,0.000929136353,19.7489281,0.000753648404,42643751029471025
b'223144.36+000514.8',337.934871,0.087469,0.5987,19.675,0.022,19.71,0.02,19.473,0.024,7.895887812880276,-0.48972455039955065,45.50653380759829,337.93488295246425,0.0874733395768076,19.5955238,0.000833432248,19.5558472,0.000839133514,19.4839878,0.000585815345,42648269335077127
b'223630.63-000714.8',339.12763,-0.120793,1.8622,19.459,0.018,19.391,0.016,19.171,0.017,8.794007480583348,-0.4251000684238022,46.46927795727711,339.1276157434972,-0.1207833146245101,20.1570053,0.00145014597,19.9464951,0.00144201203,19.7831497,0.000950397167,41584247022065846
b'231408.02-011355.4',348.533435,-1.232082,1.0666,19.912,0.032,19.652,0.026,19.676,0.034,8.374629065501212,-0.5927324878294087,45.882267122789365,348.5334367648987,-1.232081851537347,19.7119904,0.00197031186,19.5117378,0.00201309868,19.6613007,0.002053153,41610197214451062
b'234054.66-004152.3',355.227753,-0.697868,1.4542,20.283,0.029,20.169,0.04,20.051,0.038,8.45117374889166,-0.6846189095803723,45.86692538442885,355.2277741435156,-0.697861018250255,21.280323,0.00270273723,20.7310181,0.00203663227,20.5838757,0.00181870954,41632750087729462
b'235722.12-000115.3',359.342192,-0.020924,0.8244,20.471,0.037,20.103,0.029,19.996,0.036,8.72546377743518,-1.1757514074672457,45.6500829150855,359.34220021352775,-0.0208984782296397,20.4853573,0.00151063805,20.2152843,0.00100847753,20.1367569,0.00104687619,40577510982837769
b'010545.63-005448.2',16.440151,-0.91339,2.0114,20.462,0.03,20.34,0.029,19.881,0.028,9.109133838259291,-1.0286483663461183,46.180856017030735,16.440143148988778,-0.9133722216736876,20.7582798,0.00205585547,20.5309162,0.00183017866,19.7627506,0.00239924318,40625180824851383
b'010858.90-000557.1',17.245445,-0.099203,1.1488,20.291,0.039,19.993,0.022,19.964,0.028,8.699682303015425,-0.9739346001776497,45.826118247955336,17.245424866427033,-0.0992090593807093,20.3039284,0.00129769533,19.9995537,0.00100064836,20.2666702,0.00333175506,40630145807053524
b'012151.67-004033.6',20.465332,-0.676027,2.7764,20.429,0.033,20.238,0.031,20.467,0.042,9.011416751370852,-0.6147244815978539,46.49706281489056,20.465337056998425,-0.6760296150522529,20.8798656,0.00219097338,20.9998703,0.00285793212,20.4851475,0.00374219776,40638654137263637
b'015933.16-011026.4',29.888188,-1.174011,1.8173,19.923,0.032,19.889,0.023,19.627,0.026,8.498643119133476,-0.2268082593294949,46.372205404921544,29.88818563958941,-1.1739991131894032,19.7802391,0.000991267851,19.873024,0.0010717113,19.5439396,0.00214660843,40664758948481346
b'085017.81+013734.3',132.574232,1.626217,1.7507,19.521,0.018,19.43,0.019,19.111,0.021,9.543474920859133,-1.2039320928349468,46.43991337314175,132.57423283014344,1.6262346443306008,19.6357288,0.000768921338,19.4092617,0.000738696195,19.0813179,0.000570633274,43105670467179423
b'085601.06-000115.3',134.004442,-0.020934,1.6999,19.637,0.017,19.628,0.026,19.342,0.021,9.05241884954896,-0.8194934170308343,46.333295977635686,134.00444539709633,-0.0209516148468173,20.2671432,0.00116306508,20.1164265,0.00127518259,19.75243,0.000796637789,40972235657205986
b'090551.56+022359.0',136.464853,2.399736,1.7396,20.311,0.032,20.255,0.029,19.92,0.036,9.39749262521664,-1.440901591783195,46.05696157855101,136.464863573261,2.39973990604859,20.2639542,0.00125753204,20.1618423,0.00122352538,19.8779774,0.000847110525,43119294103449456
b'091246.47-003340.8',138.193632,-0.561339,2.1862,20.409,0.027,20.361,0.031,20.263,0.037,9.047643395976088,-1.094407960085853,46.0536059810078,138.19363569004213,-0.5613377153046649,20.9217186,0.00191762659,20.8442516,0.00292404369,20.7094212,0.00161306828,40985691789747436
